	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	first_gradient_norm_wt_rel	first_gradient_norm_all	first_gradient_norm_sub	loss_error	loss_error_wt	loss_error_wt_scaled	loss_error_wt_rel	loss_error_all	loss_error_sub
58	0.8936513047981263	0.9191166812896728	69.06	69.238	4530.618221692959	273.40422289038133	4668.329932437627	0.0528069973112699	5177.424144736066	5098.277882317207	36709.4765625	3728.64453125	40176.625	0.08430811762809753	44226.3984375	40497.75390625
59	0.9923495763778687	1.032528858947754	66.11	66.666	4965.864337099246	404.8261266775608	5169.82074230592	0.0706458513859977	5730.359514894303	5620.063354366675	39353.1484375	4031.25390625	43268.10546875	0.08464086055755615	47627.75390625	43596.5
60	0.9463463317108154	0.9921825643539429	67.06	68.078	4588.7391373818955	565.6950707790121	4848.249654944499	0.10550059751649168	5362.008216973212	5166.6616603448965	40890.26171875	4048.65625	44457.609375	0.0827142745256424	48947.4921875	44898.8359375
61	0.717152088508606	0.7496006956100464	73.81	74.882	1917.3621544616972	229.3334214974802	2018.5536714267926	0.10244906485397116	2238.5116137894224	2212.442800812089	30310.951171875	4494.888671875	33132.5390625	0.12377668917179108	36314.5	31819.611328125
62	1.1912389924621583	1.2241692580223082	63.14	63.814	9094.28496679954	465.2300820671943	9444.828037496518	0.04452239377811583	10449.350149179752	10048.158520413606	43743.953125	4154.9140625	48512.1796875	0.07774802297353745	53440.765625	49285.8515625
63	1.1070790215301514	1.1433906351089478	61.15	61.898	6067.697669211254	515.838701157306	6223.788596067215	0.0748599893052271	6890.712995617374	6687.299353449874	46362.17578125	5915.8125	50097.8125	0.10754669457674026	55006.921875	49091.109375
64	1.2536045854187012	1.2830734769821166	60.67	61.602	4945.351546550312	1259.3285996051247	4976.3601073343325	0.23189339986197238	5430.635802289769	4639.271598594682	49837.59375	8628.1171875	52844.02734375	0.14938676357269287	57756.90625	49128.7890625
65	0.9355898873710632	0.962063787651062	67.72	68.112	3524.3550919609124	424.41246380395916	3628.288769024407	0.10531864800275811	4029.794075906145	4039.8700380815962	38185.20703125	3423.140625	41318.609375	0.07518557459115982	45529.21875	42106.078125
66	0.7542416269493103	0.7904737613677979	72.66	74.0	2901.830030697289	358.99790426043006	3128.698599238381	0.10379247602564552	3458.8047034519846	3318.5171356971628	32319.94921875	3072.06640625	35330.59765625	0.07894323766231537	38914.87890625	35842.8125
67	0.7636804871749878	0.8052162620544434	73.27	74.208	2343.4994154834267	489.5118116602531	2548.007790099042	0.1756054040272853	2787.56689961656	2415.4474978019543	31845.263671875	4404.90234375	35245.0078125	0.11390509456396103	38671.6875	34266.78515625
68	0.8163338254737854	0.8649712607383728	71.2	72.364	3730.2597812030135	354.5791988303768	3896.6948416659166	0.08234245198057885	4306.153026800893	4105.55243478214	33122.59375	4200.84765625	36773.46875	0.10400030016899109	40392.6484375	36191.80078125
69	0.7740121465301514	0.8236892301559449	72.78	74.136	3349.1011725528665	382.18836362461576	3432.4468754242907	0.1007387379920214	3793.8569734205466	3631.5453070913545	31593.458984375	4836.90234375	35246.9921875	0.12522435188293457	38625.890625	33788.98828125
70	0.8514918974494934	0.8873993746757507	70.21	71.494	4093.971094144399	394.45229339153195	4222.105179482779	0.0845676953381835	4664.337745212636	4434.497439095196	33086.78125	3894.68359375	36915.2421875	0.09596552699804306	40584.1953125	36689.51171875
71	0.811933085899353	0.8651430261611939	72.12	72.924	3104.8717533081226	473.195823137992	3167.24284177095	0.13591616045153823	3481.5273001087535	3162.090257055652	31825.013671875	5457.37109375	35546.84765625	0.14032796025276184	38890.12109375	33432.75
72	0.9681433012390137	1.0217230819702148	66.39	67.524	4602.6531554351395	591.7760570927629	4847.3216236057615	0.1106878269004886	5346.3517503581115	5015.113112275604	38148.0	4656.05078125	42281.1015625	0.10021275281906128	46461.66015625	41805.609375
73	0.9503593074798584	0.9950680663108825	67.51	68.95	4481.213610911962	450.1599220325071	4590.020906686435	0.08865397709735212	5077.718301776586	4895.43249928447	38274.890625	3355.17578125	41419.5859375	0.07349949330091476	45648.96484375	42293.7890625
74	0.6927723801612854	0.7353447927951813	75.37	76.404	2289.5930514079287	276.1216965896933	2315.8854272062395	0.10829521773746181	2549.712742247679	2345.7540026332154	28086.640625	4040.57421875	31331.875	0.11758077144622803	34364.2421875	30323.66796875
75	1.0821969318962097	1.1020398810386658	65.82	67.0	5696.253143575604	332.45081876531253	6309.46966916734	0.04746990332031002	7003.402061345115	6947.838462964355	40100.6875	4778.953125	46333.44921875	0.0937957838177681	50950.6171875	46171.6640625
76	0.7170021538734436	0.7767839647293091	74.81	76.046	2164.928459394154	147.99691049835678	2341.8842315718425	0.05706506116413867	2593.476769834119	2519.4314938631674	29154.921875	5688.80078125	32303.03125	0.16133788228034973	35260.16796875	29571.3671875
77	0.6455077549362183	0.6951382717132568	75.83	77.518	1838.1105749455928	274.29136171722513	1947.8734807732703	0.1277063881467396	2147.828042885793	2014.2858250597776	26367.177734375	3646.75390625	30220.857421875	0.10992961376905441	33173.53515625	29526.78125
78	0.6622487492752075	0.7170437787532806	75.71	77.286	2210.0302228209644	327.0487702936689	2356.0538188829246	0.1254667725629827	2606.656436703149	2527.402063081528	26850.96875	3222.91015625	30389.62109375	0.09647078812122345	33408.14453125	30185.234375
79	0.8444369532775879	0.9010847418785095	70.97	72.582	4713.714509005174	349.4339009570318	5098.691595674791	0.06200600423972914	5635.48490572045	5373.159214411948	31955.21484375	3835.99609375	36451.06640625	0.09572050720453262	40074.96484375	36238.96875
80	0.736613024482727	0.7789620895385743	74.17	75.268	3013.813875525561	329.40486538544803	3077.282910465935	0.09670828792271538	3406.1699618619305	3304.8366771943893	29228.0625	3708.515625	33274.52734375	0.10143741965293884	36559.640625	32851.125
81	0.8277493313980102	0.871223359489441	71.67	72.754	3807.857439526581	563.5217555353923	4061.9494548557577	0.1251208790074953	4503.818707201017	4457.536682942838	32686.69140625	4330.0703125	37072.1171875	0.10636348277330399	40710.12109375	36380.05078125
82	0.7906329084014893	0.8349751835823059	72.71	73.974	3191.4848804907797	401.4664811743767	3304.3454283983574	0.11033756847744021	3638.5293487454474	3353.977874715349	31401.125	4335.8125	35264.18359375	0.11203456670045853	38700.66796875	34364.85546875
