	Train Loss	Test Loss	Test Accuracy	Train Accuracy
139	0.4827211917209625	0.5342707918167114	82.02	83.344
140	0.47421674430847166	0.52907427110672	82.14	83.602
141	0.47175752611160277	0.5271883539199829	82.2	83.74
142	0.4689515303993225	0.5240394437789917	82.26	83.83
143	0.46605541540145873	0.5221554142951965	82.01	83.944
144	0.46760595108032227	0.5249591720581055	82.21	83.99
145	0.4611511046409607	0.5178767377853394	82.45	84.07
146	0.4581178759765625	0.516215693950653	82.63	84.19
147	0.45677035202026367	0.5163188811302185	82.61	84.236
148	0.4621822724246979	0.517606404209137	82.37	84.044
149	0.4547727580070496	0.5122877119064331	82.9	84.376
150	0.4515846605014801	0.5069877670288085	82.83	84.328
151	0.4555506176662445	0.5155426331520081	82.92	84.41
152	0.4550026501560211	0.510697151184082	82.69	84.126
153	0.4499914819431305	0.5087484287261963	82.94	84.5
154	0.4508131725311279	0.5081792937278747	82.78	84.414
155	0.4448362042427063	0.5043728024482727	83.05	84.648
156	0.45080903071403505	0.5100068432807923	82.82	84.488
157	0.44671889024734496	0.5083755038261414	82.79	84.634
158	0.4447839817237854	0.5066090751647949	83.01	84.7
159	0.4419855711841583	0.5029331711769104	82.97	84.696
160	0.4429447165489197	0.506147113609314	83.08	84.794
161	0.43642736478805544	0.5012306456565857	83.09	85.07
162	0.4399170224380493	0.5065046491622924	83.08	84.866
163	0.4382311454296112	0.505849286556244	83.21	85.014
164	0.4372100170326233	0.5043081530570984	83.18	84.986
165	0.4375391201400757	0.5048977566719055	83.16	84.996
166	0.4309645384788513	0.4997431267738342	83.27	85.208
167	0.42750108649253843	0.4959378155708313	83.56	85.236
168	0.4318336169528961	0.5015479146957398	83.29	85.132
169	0.4277571231651306	0.5006864457130432	83.11	85.322
170	0.42588376218795776	0.49605686321258546	83.27	85.372
171	0.42252478255271914	0.4937215780258179	83.38	85.462
172	0.4244547107887268	0.4940915958404541	83.42	85.352
173	0.422868994474411	0.49332509117126466	83.42	85.512
174	0.42249314970016477	0.49374437799453735	83.39	85.502
175	0.42295402822494504	0.4942099639892578	83.32	85.532
176	0.4210547827339172	0.4913482090950012	83.35	85.604
177	0.4230517800426483	0.4936053077697754	83.41	85.534
178	0.4244425958442688	0.49616902084350584	83.48	85.534
179	0.42184761392593384	0.4926093927383423	83.35	85.468
180	0.4212330857372284	0.4934819408416748	83.67	85.526
181	0.41982355758666995	0.49085234718322757	83.49	85.6
182	0.42182255617141723	0.49167571849823	83.35	85.514
183	0.42126734707832336	0.4906080513000488	83.51	85.464
184	0.42266902437210085	0.4932858012199402	83.44	85.54
185	0.4212209209060669	0.49235706291198733	83.31	85.51
186	0.4201664566040039	0.4906352437019348	83.44	85.512
187	0.421998002986908	0.49245111093521116	83.45	85.474
188	0.4208485228919983	0.49277475843429563	83.45	85.514
189	0.41895950218200684	0.49009232997894286	83.32	85.586
190	0.4198324395656586	0.4917337242126465	83.56	85.528
191	0.4230161112689972	0.4966332880020142	83.49	85.414
192	0.42076958243370055	0.49384569997787475	83.45	85.516
193	0.42030897604942324	0.4949053829193115	83.74	85.558
194	0.420433766040802	0.49293813734054565	83.69	85.376
195	0.41937410163879396	0.492580136013031	83.48	85.608
196	0.42008911954879763	0.4921204889297485	83.48	85.584
197	0.4213942946529388	0.49363567924499513	83.33	85.546
198	0.41898538606643676	0.4902732931137085	83.52	85.548
199	0.4232048271751404	0.49478521900177	83.41	85.464
