	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	loss_error	loss_error_wt	loss_error_wt_scaled
131	0.5230362129592896	0.5893858584403991	80.38	82.192	932.4966695034161	179.50185583515187	912.2474474718358	19557.634765625	1034.49609375	23975.806640625
132	0.5043777621650696	0.5719608540534973	80.97	82.738	437.60859164966894	204.71847626006584	481.3503276026626	19147.142578125	1222.728515625	23396.9453125
133	0.49882070180892946	0.5676231855392456	80.88	82.974	396.49980186451256	258.57751473174466	435.47197661746003	18995.51953125	1072.740234375	23211.4765625
134	0.49507086572647097	0.5642181104660035	81.1	83.07	395.70519644054764	132.81327592156612	251.02257377217515	18719.0625	1356.453125	23043.2421875
135	0.4932879141998291	0.5637587809562683	81.16	83.04	533.2769253354822	162.23032802131442	509.20456779273474	18818.130859375	1423.119140625	23078.31640625
136	0.4961444331550598	0.5639316055297852	81.22	83.028	585.8829680666536	217.7118125791581	515.870945866873	18636.26953125	937.419921875	22965.51171875
137	0.49929562757492063	0.5692551630020142	81.17	82.964	723.88042848737	118.20587986466501	620.11427135112	18644.12890625	1120.525390625	22891.169921875
138	0.4900790270137787	0.5587295002937317	81.45	83.156	472.7833754130436	127.38551282717818	448.5547383012857	18603.21484375	1589.419921875	22936.1640625
139	0.49593431365013124	0.5651188877105713	81.31	83.048	817.0372189721705	171.7362924949411	883.845660180885	18695.34375	1834.552734375	22961.12109375
140	0.49733296785354614	0.565190493965149	80.88	83.084	684.6954424139846	221.50383129577372	681.3930045758337	18436.3203125	953.34765625	22706.041015625
141	0.5219490849685668	0.5855662672042846	80.41	82.154	664.2102656941257	185.50526599352526	588.826992607581	19561.421875	855.5234375	23942.958984375
142	0.4943233807754517	0.5611834772109985	81.22	83.074	430.4212451226138	134.4134968017777	442.34448303149645	18827.7109375	1735.642578125	23065.349609375
143	0.48694815522193907	0.5560139011383056	81.35	83.372	445.90903261965116	65.93275755117273	438.28644449582964	18199.3046875	966.48828125	22479.9609375
144	0.48421504884719846	0.5544195400238037	81.36	83.362	495.66411897908324	178.44199179500512	463.9291161211804	18171.78125	712.1328125	22499.111328125
145	0.48036560441970827	0.5511898392677307	81.6	83.51	595.2398677201522	142.15864945082046	514.5653799763562	18157.20703125	899.9296875	22540.556640625
146	0.4832209427452087	0.5512971949100495	81.58	83.444	599.4692111751503	106.66611986744942	611.8541537752171	18212.51953125	1473.173828125	22539.380859375
147	0.4824728695869446	0.5548443748474121	81.31	83.52	691.0918666633431	239.3794469536253	559.5061857740394	18021.09375	1031.474609375	22250.236328125
148	0.4752763984012604	0.5453400073051453	81.6	83.738	373.7362058616942	139.06939491440264	263.8677600963418	17581.1875	791.796875	22008.435546875
149	0.4750621140193939	0.5462465317726135	81.71	83.724	310.2678243159198	177.93165525710094	223.67151345497234	17643.166015625	1293.3671875	21989.03515625
150	0.4727085704135895	0.5440693919181824	81.76	83.862	685.104750133786	189.2378813733879	628.6701704188159	17786.71875	1333.50390625	22174.646484375
151	0.4730334937286377	0.5460310908317566	81.68	83.75	504.0531491966985	229.10480409918023	615.3144363061504	17659.27734375	673.916015625	22009.478515625
152	0.46944572259902956	0.540221635723114	81.84	83.904	368.21773666710055	146.16039034967253	445.0812262902563	17562.1484375	1216.37890625	21851.615234375
153	0.4665215650939941	0.5409600821495056	81.93	84.102	525.3666353828636	234.19797123617514	389.9186345021444	17557.3515625	1024.521484375	21745.8359375
154	0.46858578245162963	0.5422277870178223	81.95	83.968	331.5988162990532	191.51821343471568	315.62414796794076	17341.912109375	1168.6875	21688.517578125
155	0.4675980146884918	0.5387854879379272	81.91	83.918	514.3286289584183	126.78822257432269	610.2221718518646	17383.310546875	1164.92578125	21785.69140625
156	0.4701977133369446	0.5408736348152161	81.92	83.864	428.4236081351489	150.61384134791047	430.29733273556195	17425.822265625	1323.021484375	21792.814453125
157	0.46523565378189086	0.5406964730262757	82.23	84.156	516.2483081011163	157.21964656094184	400.2101683500859	17238.47265625	990.025390625	21524.865234375
158	0.46498519249916076	0.5390545523643494	81.77	84.012	490.38914303314067	198.51951064359145	391.3095552293674	17118.14453125	1378.73828125	21439.2890625
159	0.4677657109260559	0.5447347992897034	82.0	83.978	700.1633093587634	82.97684002809427	550.46580995728	17313.15234375	1288.09765625	21669.810546875
160	0.4645770444393158	0.5410996043205262	82.16	84.1	474.13582229030413	147.16820595188076	514.4531265930732	17143.55859375	1832.056640625	21558.669921875
161	0.4603592151069641	0.5369389811515808	82.22	84.082	541.2498012827111	190.47246678438995	452.3781741043659	17121.693359375	1443.90625	21401.05859375
162	0.46535240805625916	0.5426140708446503	82.11	84.122	508.49652152206494	193.31604288885984	468.9441403930344	17066.833984375	1243.017578125	21459.61328125
163	0.4627009157371521	0.5412257790088654	81.95	84.256	575.1903549860214	185.91352323576461	539.6634085993594	17001.904296875	738.318359375	21201.7109375
164	0.46804394600868227	0.54208253698349	81.94	84.018	776.5176283898969	113.68437885117571	747.6456532537837	17436.3984375	1242.24609375	21752.798828125
